FECHA_CORTE,REGION,DEPARTAMENTO,MUNICIPIO,CATEGORIA_DEPARTAMENTO,CATEGORIA_MUNICIPIO,ORGANIZACION,TIPO_ORGANIZACION,AUTORIZO_TRATAMIENTO_DATOS,FECHA_ASESORIA,GENERO,INVERSION_TOTAL_PROYECTO,META_VIGENCIA,FECHA_VIGENCIA
31/12/2020,REGIÓN LLANO,META,PUERTO GAITAN,1,3,MINISTERIO DE TRABAJO,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTILLA,2,6,GOBERNACION DEL NORTE  DE SANTANDER,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,SOGAMOSO,1,2,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,SOGAMOSO,1,2,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,SOGAMOSO,1,2,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,SOGAMOSO,1,2,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,SOGAMOSO,1,2,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,SOGAMOSO,1,2,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ARMENIA,ESP,6,INSTITUCION UNIVERSITARIA EAM,PRIVADA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,ARBOLEDAS,2,6,CONSULTOR,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,SANTANDER,BUCARAMANGA,2,1,UNAB,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,TOCANCIPA,ESP,2,IED TECNICO COMERCIAL,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CARIBE,BOLIVAR,CARTAGENA,1,ESP,SENA  AGENCIA PUBLICA DE EMPLEO,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,EL TARRA,2,6,CER BRACITIS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,LA GUAJIRA,RIOHACHA,4,4,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,LA GUAJIRA,RIOHACHA,4,4,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,LA GUAJIRA,RIOHACHA,4,4,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,LA UNION,ESP,6,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,TUNJA,1,1,CONTRALORIA GENEEAL DE BOYACA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,SARDINATA,2,6,IE COLEGIO ARGELINO DURAN QUINTERO,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SOACHA,ESP,1,EDITORIAL LIBROS Y LIBROS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,META,VILLAVICENCIO,1,1,CAJA DE COMPENSACION FAMILIAR  COFREM,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,TRUST IT SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,APPLUS NORCONTROL COLOMBIA LIMITADA,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,PUERTO SALGAR,ESP,6,MUNICIPIO DE PTO SALGAR,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,VIGIA DEL FUERTE,ESP,6,ALCALDIA DE YONDO ANTIOQUIA,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,LFS,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SOACHA,ESP,1,SENA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SOACHA,ESP,1,SENA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO SUR,PUTUMAYO,MOCOA,4,6,AMS,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,COGUA,ESP,5,SECRETARIA DE EDUCACION DE CUNDINAMARCA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,PACHO,ESP,6,ALCLADIA DE PACHO,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,BELLO,ESP,1,FUNDACION CLINICA DEL NORTE,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,NEMOCON,ESP,6,IED ALFONSO LOPEZ PUMAREJO,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,NEMOCON,ESP,6,IED ALFONSO LOPEZ PUMAREJO,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,CAPARRAPI,ESP,6,CONCENTRACION RURAL MATA DE PLATANO,PRIVADA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,BELLO,ESP,1,VISIONAMOS,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,FUNZA,ESP,1,FEDEPANELA,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,VILLA DEL ROSARIO,2,4,GOBERNACION DE NORTE DE SANTANDER,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,SABANETA,ESP,1,COMPAÑIA DE EMPAQUES,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,DUITAMA,1,3,GOBERNACION DE BOYACA,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,COMFANDI  AGENCIAS DE EMPLEO,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,BUENAVENTURA,ESP,1,AGENCIA DE ADUANAS FEDEGAL SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,MINISTERIO DE TRABAJO,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SOACHA,ESP,1,SECRETARIA DE EDUCACION DE BOGOTA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,TOLEDO,ESP,6,SECRETARIA DE EDUCACION NORTE DE SANTANDER,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,FACATATIVA,ESP,2,SENA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,PALMIRA,ESP,1,SUEZ,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,BOLIVAR,CARTAGENA,1,ESP,CINCINNATI LINGUA SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,SARDINATA,2,6,ALCALDIA DE SARDINATA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,COGUASIMALES SERVICE,PRIVADA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,COGUASIMALES SERVICE,PRIVADA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,BOLIVAR,CARTAGENA,1,ESP,OPERADORA CASA SAN AGUSTIN,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,ANAPOIMA,ESP,4,IED JULIO CESAR SANCHEZ,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,OCAÑA,2,4,IE COLEGIO ARTISTICO RAFAEL CONTRERAS NAVARRO,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,COOPERATIVA DE AHORRO Y CREDITO BELEN,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,COOPERATIVA DE AHORRO Y CREDITO BELEN,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO SUR,TOLIMA,IBAGUE,2,1,PENDIENTE CLASIFICAR,PENDIENTE CLASIFICAR,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ARMENIA,ESP,6,CENTRO DE DIAGNOSTICO AUTOMOTOR CDA EL DANUBIO SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,SECRETARIA DE EDUCACION DEL DEPARTAMENTO NORTE DE  SANTANDER,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,MINISTERIO DEL TRABAJO,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,MINISTERIO DEL TRABAJO,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO SUR,CAQUETA,EL DONCELLO,4,6,ALCALDIA EL DONCELLO,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,TABIO,ESP,6,ALCALDIA DE TABIO,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,GOBERNACION DE BOLIVAR,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,METRO,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,AGUA DE DIOS,ESP,6,IED INSTITUTO TECNICO COMERCIAL CAPELLANIA,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,MOSQUERA,ESP,1,CONSEJO NACIONAL ELECTORAL,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CARIBE,BOLIVAR,CARTAGENA,1,ESP,PARTY TIME CLUB PARK FOR KIDS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,MOSQUERA,ESP,1,COLEGIO VEINTIUN ANGELES,PRIVADA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,EL ZULIA,2,6,ALCALDIA EL ZULIA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,ARAUCA,SARAVENA,4,6,ALCALDIA DE SARAVENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ARMENIA,ESP,6,ICBF,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,CAJICA,ESP,2,APEX AMERICA COLOMBIA SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,IDEAM,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,SANTANDER,BUCARAMANGA,2,1,,PENDIENTE CLASIFICAR,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,LA ESPERANZA,2,6,NINGUNA,PENDIENTE CLASIFICAR,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,MEDINA,ESP,6,ALCALDIA MUNICIPAL,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,PACHO,ESP,6,ALCALDIA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,LA CALERA,ESP,4,IEDI LA CALERA,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,SURAMERICANA DE SEGUROSSURA SA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,TALLER DE LILI,PRIVADA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SIBATE,ESP,5,ISTITUCION EDUCATIVA GENERAL SANTANDER,PRIVADA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,SERVIDOR PUBLICO,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO SUR,CAQUETA,PUERTO RICO,4,6,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO SUR,CAQUETA,PUERTO RICO,4,6,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SOACHA,ESP,1,ITC SOLUCIONES TECNOLOGICAS,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,SUCRE,SINCELEJO,3,2,SINTRASOHOP,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,RISARALDA,PEREIRA,2,1,SECRETARIA EDUCACION PEREIRA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,COLPENSIONES,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,COLPENSIONES,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,BOLIVAR,CARTAGENA,1,ESP,ALCALDIA DISTRITAL DE CARTAGENA DE INDIAS,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,CAPARRAPI,ESP,6,SEDE EL RAMAL,PRIVADA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,APARTADO,ESP,3,CORPOURABA,PRIVADA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,APARTADO,ESP,3,CORPOURABA,PRIVADA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,APARTADO,ESP,3,CORPOURABA,PRIVADA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,HERRAN,2,6,GOBERNACION,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,VIGIA DEL FUERTE,ESP,6,MUNICIPIO DE YONDÒ,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTILLA,2,6,GOBERNACION NORTE DE SANTANDER,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO SUR,TOLIMA,LIBANO,2,6,"IET ""BOLIVAR",PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,GOBERNACIONNORTE SANTANDER,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,PALMIRA,ESP,1,SUEZ COLOMBIA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN PACÍFICO,CAUCA,POPAYAN,3,2,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
